id,order_date,product,sales_price,quantity,department,store,city,district,customer,sex,age_group,,,
cf8105d9-95e9-418e-85e7-bf2f7a8ae2cc,2020/8/31 11:45,45b52e62-61fd-4f4e-b967-0c86d9629c5b,139,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
cf8105d9-95e9-418e-85e7-bf2f7a8ae2cc,2020/8/31 11:45,2706e51e-82f4-4981-80b3-336c1d5b2af4,126,3,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
cf8105d9-95e9-418e-85e7-bf2f7a8ae2cc,2020/8/31 11:45,10d6b395-6003-4aa9-a8ef-832862487dbe,126,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
cf8105d9-95e9-418e-85e7-bf2f7a8ae2cc,2020/8/31 11:45,40bb7525-2060-46f3-a9b7-fe7042c45a1b,128,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
cf8105d9-95e9-418e-85e7-bf2f7a8ae2cc,2020/8/31 11:45,c5afd869-dc23-4755-86fc-1fa6d9a4929e,90,2,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
cf8105d9-95e9-418e-85e7-bf2f7a8ae2cc,2020/8/31 11:45,5cd3caff-de9d-4d28-b48f-91c9d8103f6d,88,2,a6d41062-6792-4b0b-9e2a-a8c25ffffc18,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
cf8105d9-95e9-418e-85e7-bf2f7a8ae2cc,2020/8/31 11:45,9615938e-4daa-457c-92d2-42ef4e74b9bd,98,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
cf8105d9-95e9-418e-85e7-bf2f7a8ae2cc,2020/8/31 11:45,1dd0ee3f-0f7d-4d84-aae2-17dc2d346a1b,139,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
ccefe038-e08f-409b-856e-b3bce9b975e6,2020/8/31 11:28,bf985158-bef3-423b-8acd-e4782a434764,64,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
ccefe038-e08f-409b-856e-b3bce9b975e6,2020/8/31 11:28,5cffed15-050d-4b94-8ec4-a4d7b21375d3,72,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
ccefe038-e08f-409b-856e-b3bce9b975e6,2020/8/31 11:28,40bb7525-2060-46f3-a9b7-fe7042c45a1b,128,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
ccefe038-e08f-409b-856e-b3bce9b975e6,2020/8/31 11:28,20da2091-fd48-43cb-90c1-d934ef68e022,90,1,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
a70c6a3c-d8b8-4280-b85f-56eeb9621006,2020/7/10 10:42,f8a75c52-b6ab-41ae-ae70-c81a7b6ef83d,79,2,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
a70c6a3c-d8b8-4280-b85f-56eeb9621006,2020/7/10 10:42,39d0dfa0-7e4f-4c07-b412-1a78ed62d7fb,148,2,451ffc74-a780-4ae0-adba-ff8caa8f4b91,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
a70c6a3c-d8b8-4280-b85f-56eeb9621006,2020/7/10 10:42,b976ca58-d70b-42e5-ab19-b65935330eef,39,2,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
a70c6a3c-d8b8-4280-b85f-56eeb9621006,2020/7/10 10:42,f051d21b-6be6-43cc-827b-1e23411a6bbe,75,1,451ffc74-a780-4ae0-adba-ff8caa8f4b91,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
f2030d62-55df-4399-9dcb-199b1a04d440,2020/7/3 10:35,58800851-d258-4683-99c5-9262fed99566,95,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
f2030d62-55df-4399-9dcb-199b1a04d440,2020/7/3 10:35,b30d0462-b0d0-4b23-b657-5d76df3d80ed,45,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
f2030d62-55df-4399-9dcb-199b1a04d440,2020/7/3 10:35,f78e9651-6b9e-40c6-9470-3639749082e0,79,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
f2030d62-55df-4399-9dcb-199b1a04d440,2020/7/3 10:35,c2db6ddb-1c09-4370-adad-a5aa53751486,69,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
f2030d62-55df-4399-9dcb-199b1a04d440,2020/7/3 10:35,38f90c90-486c-4e57-be9c-1ed6fbfd2da9,129,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
f2030d62-55df-4399-9dcb-199b1a04d440,2020/7/3 10:35,e4a7f3a7-0cf7-44bb-8c86-b15b89f93406,99,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
65f9657e-a473-46be-bf6c-ebbc508297a9,2020/7/3 10:38,e962e82b-1a63-44a5-a279-6af43f2303a9,89,1,a6d41062-6792-4b0b-9e2a-a8c25ffffc18,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
65f9657e-a473-46be-bf6c-ebbc508297a9,2020/7/3 10:38,f6e4975d-a1a0-4d23-a6b3-4f06cf90a3f8,99,1,a6d41062-6792-4b0b-9e2a-a8c25ffffc18,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
65f9657e-a473-46be-bf6c-ebbc508297a9,2020/7/3 10:38,f627e52a-9714-430a-ba4a-bcc2af0ecc86,888,1,a6d41062-6792-4b0b-9e2a-a8c25ffffc18,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
65f9657e-a473-46be-bf6c-ebbc508297a9,2020/7/3 10:38,c5d92823-630e-422b-931e-60c3865c4c55,39,1,a6d41062-6792-4b0b-9e2a-a8c25ffffc18,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
65f9657e-a473-46be-bf6c-ebbc508297a9,2020/7/3 10:38,a1222ebd-cc27-4d70-8df9-972bf8583b12,99,1,a6d41062-6792-4b0b-9e2a-a8c25ffffc18,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
65f9657e-a473-46be-bf6c-ebbc508297a9,2020/7/3 10:38,9badc7de-154c-4236-a1e1-c0cdd9a7a80a,397,1,a6d41062-6792-4b0b-9e2a-a8c25ffffc18,f37bf176-2d90-4ab8-b35d-b5c357524ab9,827e9e3a-30c8-40d0-8241-56773e6d8d9b,2acc1da9-1c69-40c5-9f4d-8ca02cedc56f,00113cb1-293b-4c73-8844-4ca901c819ab,,3,,,
d96c447d-8c73-45dd-8cb9-1cde700485a3,2020/12/17 13:05,6b65f94c-b9e9-4611-b976-d7e2abc72b00,0,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
d96c447d-8c73-45dd-8cb9-1cde700485a3,2020/12/17 13:05,9b8817a0-fea5-4a4e-80af-813282251e6b,79,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
d96c447d-8c73-45dd-8cb9-1cde700485a3,2020/12/17 13:05,6b65f94c-b9e9-4611-b976-d7e2abc72b00,79,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
d96c447d-8c73-45dd-8cb9-1cde700485a3,2020/12/17 13:05,0e45ea42-c266-4620-9434-e9792ae6af04,165,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
d96c447d-8c73-45dd-8cb9-1cde700485a3,2020/12/17 13:05,9b8817a0-fea5-4a4e-80af-813282251e6b,0,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
d96c447d-8c73-45dd-8cb9-1cde700485a3,2020/12/17 13:05,e6dc7de5-b61f-43b0-87d5-a69cbf451a97,285,1,fc537967-e742-4916-b487-8dedc17a11f5,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
d96c447d-8c73-45dd-8cb9-1cde700485a3,2020/12/17 13:05,f784e252-67d6-40c4-9f91-b8f6bd76d367,199,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
3ecffe33-4293-423d-a533-c115ebf0fab4,2021/3/8 02:59,3c8aa947-fc4c-40e2-b766-32ff2ad518bd,148,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
3ecffe33-4293-423d-a533-c115ebf0fab4,2021/3/8 02:59,be658a26-a072-476e-846e-aca5fad93783,399,2,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
3ecffe33-4293-423d-a533-c115ebf0fab4,2021/3/8 02:59,2b4c7dd4-d690-486f-92ed-3427cfaa7813,149,2,c556530b-d0a9-4beb-bc19-7044962f9aa8,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
3ecffe33-4293-423d-a533-c115ebf0fab4,2021/3/8 02:59,235c2071-72f6-4be9-9d34-c63a830e6e97,149,1,c556530b-d0a9-4beb-bc19-7044962f9aa8,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
1b5ae746-37f0-442e-aa58-ffee397a2c6a,2020/11/3 12:01,be658a26-a072-476e-846e-aca5fad93783,399,1,22f2e7c7-6679-41fd-9c1d-6e9562b51bce,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
1b5ae746-37f0-442e-aa58-ffee397a2c6a,2020/11/3 12:01,a0ebe7e5-0168-4f78-b1c1-724473600b0a,0,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
1b5ae746-37f0-442e-aa58-ffee397a2c6a,2020/11/3 12:01,a0ebe7e5-0168-4f78-b1c1-724473600b0a,198,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
1b5ae746-37f0-442e-aa58-ffee397a2c6a,2020/11/3 12:01,d15390ca-0540-4bbd-8672-baf6734a8c73,99,1,a6d41062-6792-4b0b-9e2a-a8c25ffffc18,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
1b5ae746-37f0-442e-aa58-ffee397a2c6a,2020/11/3 12:01,d15390ca-0540-4bbd-8672-baf6734a8c73,0,1,a6d41062-6792-4b0b-9e2a-a8c25ffffc18,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
1b5ae746-37f0-442e-aa58-ffee397a2c6a,2020/11/3 12:01,9a827d07-6cf1-4975-9aae-d19c89bf9dd3,99,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,88a89e42-64aa-442d-9544-4fdad63f308f,4b52005f-878a-4b2b-95ee-d9e2d719046a,a01cd4d6-79d0-4532-9e2f-b5be693e0057,003c1701-7951-41f7-8e3e-7c102daa28a0,,3,,,
2a673299-e93a-48b3-95c1-722dc500df3b,2020/11/30 22:51,f27c839e-6e3b-4c28-bd40-44af78fe2cc6,32,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4,,,
2a673299-e93a-48b3-95c1-722dc500df3b,2020/11/30 22:51,00c7a05e-aa41-47de-9bda-ee24f3cb224f,71,2,f57143f5-672f-4c78-89f1-242f7a2d8a65,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4,,,
2a673299-e93a-48b3-95c1-722dc500df3b,2020/11/30 22:51,c2575619-2c8f-4686-846f-ecee75405d8e,299,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4,,,
2a673299-e93a-48b3-95c1-722dc500df3b,2020/11/30 22:51,b4891d77-f807-440c-9469-148e07d6ed96,125,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4,,,
2a673299-e93a-48b3-95c1-722dc500df3b,2020/11/30 22:51,84d5aee5-9a35-4373-ba01-d798d00fb652,174,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4,,,
2a673299-e93a-48b3-95c1-722dc500df3b,2020/11/30 22:51,aac1198c-dba3-4a72-bbd2-526df66f3d6f,155,1,fc537967-e742-4916-b487-8dedc17a11f5,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4,,,
2a673299-e93a-48b3-95c1-722dc500df3b,2020/11/30 22:51,ebdd65cb-7503-4864-9838-70e7fca4f66e,199,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4,,,
2a673299-e93a-48b3-95c1-722dc500df3b,2020/11/30 22:51,69b4aa68-e3c7-4c47-a614-d01666219730,155,1,fc537967-e742-4916-b487-8dedc17a11f5,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4,,,
2a673299-e93a-48b3-95c1-722dc500df3b,2020/11/30 22:51,5d4f8890-91fe-4f8b-8c0d-1f5f4a08e348,119,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4,,,
2a673299-e93a-48b3-95c1-722dc500df3b,2020/11/30 22:51,0a033107-e75b-4d93-af16-71d63b42916d,32,2,fc537967-e742-4916-b487-8dedc17a11f5,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4,,,
2a673299-e93a-48b3-95c1-722dc500df3b,2020/11/30 22:51,10b4f76e-45a4-4343-b1e0-efdf5e705280,72,1,f57143f5-672f-4c78-89f1-242f7a2d8a65,49171894-8056-4ffb-9242-472997c4b865,db83dcc1-85c9-44f9-a047-426b02e8e1a3,339fb39c-3a2b-45da-b036-8e2d7761c4b3,0053e832-3011-4464-9157-955cd5b1fb76,,4,,,
